"Repository","Commit","Date","Month","Category","Language","Path","Additions","Deletions","Net"
"Frontend","ea2200f","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-admin-f01.ps1","98","0","98"
"Frontend","ea2200f","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-f01.ps1","22","0","22"
"Frontend","ea2200f","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-mobile-f01.ps1","102","0","102"
"Frontend","ea2200f","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-repo.ps1","30","66","-36"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/app_router.dart","85","2","83"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/auth_redirect.dart","7","2","5"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/route_names.dart","8","0","8"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/data/dto/feed_card_dto.dart","113","0","113"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/data/feed_api.dart","68","0","68"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/data/feed_repository.dart","43","0","43"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/domain/feed_card.dart","95","0","95"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/domain/feed_filter.dart","10","0","10"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/domain/feed_page.dart","31","0","31"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/controllers/feed_controller.dart","220","0","220"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/pages/home_feed_page.dart","258","0","258"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/content_card.dart","168","0","168"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/feed_card_renderer.dart","37","0","37"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/feed_filter_bar.dart","41","0","41"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/feed_load_more.dart","38","0","38"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/followed_team_bar.dart","105","0","105"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/match_card.dart","160","0","160"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/unknown_card.dart","43","0","43"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/main_shell/presentation/data_placeholder_page.dart","17","0","17"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/main_shell/presentation/feature_placeholder_page.dart","26","0","26"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/main_shell/presentation/main_shell_page.dart","31","0","31"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/main_shell/presentation/messages_placeholder_page.dart","17","0","17"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/main_shell/presentation/profile_placeholder_page.dart","65","0","65"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/main_shell/presentation/shell_destination.dart","14","0","14"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_content_image.dart","38","0","38"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","apps/mobile/README.md","7","3","4"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/app/router/auth_redirect_test.dart","3","1","2"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/f03_1_visual_baseline_test.dart","1","1","0"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/feed/f04_home_feed_widget_test.dart","295","0","295"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/feed/feed_card_dto_test.dart","74","0","74"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/feed/feed_controller_test.dart","167","0","167"
"Frontend","6bacfbb","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test_local_backend/f04_feed_test.dart","97","0","97"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/00_DOCUMENT_MAP.md","2","2","0"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/04_FRONTEND_ARCHITECTURE.md","6","0","6"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/05_API_INTEGRATION.md","7","1","6"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/06_UI_INTERACTION_SPEC.md","5","0","5"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/07_AUTH_ROUTING_SECURITY.md","5","0","5"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/08_BUILD_DEPLOYMENT_GUIDE.md","5","0","5"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/10_VALIDATION_AND_SMOKE_GUIDE.md","7","0","7"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/11_CODEX_TASK_PLAN.md","4","4","0"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/12_LOCAL_DEVELOPMENT_ENVIRONMENT.md","5","0","5"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/13_CLIENT_UI_VISUAL_BASELINE.md","10","0","10"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","docs/references/BACKEND_API_CHANGELOG.md","1","0","1"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","README.md","4","4","0"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","reports/F04_EXECUTION_REPORT.md","50","0","50"
"Frontend","6bacfbb","2026-07-18","2026-07","Documentation","Markdown","reports/F04_UI_REVIEW_CHECKLIST.md","39","0","39"
"Frontend","6bacfbb","2026-07-18","2026-07","Script","PowerShell","scripts/windows/check-f04.ps1","36","0","36"
"Frontend","6bacfbb","2026-07-18","2026-07","Script","PowerShell","scripts/windows/check-mobile-f04.ps1","79","0","79"
"Frontend","6bacfbb","2026-07-18","2026-07","Script","PowerShell","scripts/windows/smoke-mobile-feed-f04.ps1","43","0","43"
"Frontend","6bacfbb","2026-07-18","2026-07","Script","PowerShell","scripts/windows/start-southstand-mobile-dev.ps1","78","0","78"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/app_router.dart","34","7","27"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/auth_redirect.dart","4","1","3"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/route_names.dart","2","0","2"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/auth/session_invalidation.dart","3","0","3"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/api_client.dart","10","1","9"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/network_providers.dart","12","3","9"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/controllers/auth_controller.dart","13","1","12"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/presentation/pages/content_detail_page.dart","6","5","1"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/pages/home_feed_page.dart","1","0","1"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/feed_card_renderer.dart","1","1","0"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/followed_team_bar.dart","39","26","13"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/data/football_api.dart","246","0","246"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/data/football_repository.dart","49","0","49"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/domain/football_models.dart","201","0","201"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/domain/match_display_sort.dart","50","0","50"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/presentation/controllers/football_data_controller.dart","238","0","238"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/presentation/controllers/football_detail_providers.dart","162","0","162"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/presentation/pages/football_data_page.dart","251","0","251"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/presentation/pages/match_detail_page.dart","303","0","303"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/presentation/pages/player_detail_page.dart","205","0","205"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/presentation/pages/team_detail_page.dart","317","0","317"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/football/presentation/widgets/football_widgets.dart","234","0","234"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/main_shell/presentation/data_placeholder_page.dart","0","17","-17"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","apps/mobile/README.md","18","4","14"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/app/router/auth_redirect_test.dart","11","0","11"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/core/network/api_client_test.dart","27","0","27"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/feed/f06_team_entry_widget_test.dart","198","0","198"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/football/f06_app_router_test.dart","212","0","212"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/football/f06_football_widget_test.dart","439","0","439"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/football/football_controller_test.dart","217","0","217"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/football/match_display_sort_test.dart","73","0","73"
"Frontend","79ad94b","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test_local_backend/f06_football_data_test.dart","97","0","97"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/00_DOCUMENT_MAP.md","5","1","4"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/02_REQUIREMENT_SCOPE.md","4","0","4"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/04_FRONTEND_ARCHITECTURE.md","11","0","11"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/05_API_INTEGRATION.md","20","0","20"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/06_UI_INTERACTION_SPEC.md","14","0","14"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/07_AUTH_ROUTING_SECURITY.md","4","0","4"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/08_BUILD_DEPLOYMENT_GUIDE.md","12","0","12"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/10_VALIDATION_AND_SMOKE_GUIDE.md","20","0","20"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/11_CODEX_TASK_PLAN.md","5","3","2"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/12_LOCAL_DEVELOPMENT_ENVIRONMENT.md","5","1","4"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/13_CLIENT_UI_VISUAL_BASELINE.md","16","0","16"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","docs/references/BACKEND_API_CHANGELOG.md","1","0","1"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","README.md","21","3","18"
"Frontend","79ad94b","2026-07-18","2026-07","Configuration","JSON","reports/data-audit/F06_TEXT_DATA_CORRECTIONS.json","436","0","436"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","reports/F06_EXECUTION_REPORT.md","91","0","91"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","reports/F06_FINAL_POLISH_REPORT.md","52","0","52"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","reports/F06_REAL_WORLD_TEXT_DATA_AUDIT.md","136","0","136"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","reports/F06_ROUTING_SORTING_FIX_REPORT.md","55","0","55"
"Frontend","79ad94b","2026-07-18","2026-07","Documentation","Markdown","reports/F06_UI_REVIEW_CHECKLIST.md","90","0","90"
"Frontend","79ad94b","2026-07-18","2026-07","Script","PowerShell","scripts/windows/check-f06.ps1","35","0","35"
"Frontend","79ad94b","2026-07-18","2026-07","Script","PowerShell","scripts/windows/check-f06-text-data-audit.ps1","83","0","83"
"Frontend","79ad94b","2026-07-18","2026-07","Script","PowerShell","scripts/windows/check-mobile-f06.ps1","102","0","102"
"Frontend","79ad94b","2026-07-18","2026-07","Script","PowerShell","scripts/windows/smoke-mobile-football-f06.ps1","35","0","35"
"Frontend","e5f2036","2026-07-18","2026-07","Configuration","Properties","apps/mobile/android/gradle.properties","3","0","3"
"Frontend","e5f2036","2026-07-18","2026-07","Configuration","Plist","apps/mobile/ios/Runner/Info.plist","2","0","2"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/app_router.dart","9","12","-3"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/auth_redirect.dart","2","1","1"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/route_names.dart","1","0","1"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/api_client.dart","14","0","14"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/data/content_api.dart","100","0","100"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/data/content_repository.dart","30","0","30"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/domain/content_detail.dart","110","0","110"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/presentation/controllers/content_detail_controller.dart","143","0","143"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/presentation/controllers/publish_post_controller.dart","207","0","207"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/presentation/pages/content_detail_page.dart","198","0","198"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/presentation/pages/publish_post_page.dart","202","0","202"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/content/presentation/widgets/content_media_gallery.dart","63","0","63"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/domain/feed_card.dart","6","0","6"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/controllers/feed_controller.dart","2","2","0"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/controllers/feed_refresh_coordinator.dart","21","0","21"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/models/feed_display_sections.dart","42","0","42"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/pages/home_feed_page.dart","120","56","64"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/feed/presentation/widgets/feed_card_renderer.dart","1","1","0"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/file_upload/data/file_upload_repository.dart","38","0","38"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/file_upload/domain/uploaded_file.dart","5","0","5"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/interaction/data/interaction_api.dart","113","0","113"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/interaction/data/interaction_repository.dart","53","0","53"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/interaction/domain/comment.dart","67","0","67"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/interaction/presentation/controllers/comment_controller.dart","202","0","202"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/interaction/presentation/widgets/comment_section.dart","302","0","302"
"Frontend","e5f2036","2026-07-18","2026-07","Configuration","YAML","apps/mobile/pubspec.yaml","1","0","1"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","apps/mobile/README.md","7","1","6"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/content/f05_controllers_test.dart","297","0","297"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/content/f05_publish_return_route_test.dart","186","0","186"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/content/f05_widgets_test.dart","90","0","90"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/feed/f04_home_feed_widget_test.dart","132","13","119"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/feed/feed_controller_test.dart","47","0","47"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test/features/feed/feed_display_sections_test.dart","73","0","73"
"Frontend","e5f2036","2026-07-18","2026-07","FlutterTest","Dart","apps/mobile/test_local_backend/f05_content_interaction_test.dart","284","0","284"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/00_DOCUMENT_MAP.md","1","1","0"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/03_TECH_STACK.md","4","0","4"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/04_FRONTEND_ARCHITECTURE.md","11","0","11"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/05_API_INTEGRATION.md","8","0","8"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/06_UI_INTERACTION_SPEC.md","8","0","8"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/07_AUTH_ROUTING_SECURITY.md","4","0","4"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/08_BUILD_DEPLOYMENT_GUIDE.md","6","0","6"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/10_VALIDATION_AND_SMOKE_GUIDE.md","8","0","8"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/11_CODEX_TASK_PLAN.md","4","2","2"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/12_LOCAL_DEVELOPMENT_ENVIRONMENT.md","2","0","2"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/13_CLIENT_UI_VISUAL_BASELINE.md","8","0","8"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","docs/references/BACKEND_API_CHANGELOG.md","1","0","1"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","README.md","5","3","2"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","reports/F05_EXECUTION_REPORT.md","41","0","41"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","reports/F05_PUBLISH_RETURN_FIX_REPORT.md","38","0","38"
"Frontend","e5f2036","2026-07-18","2026-07","Documentation","Markdown","reports/F05_UI_REVIEW_CHECKLIST.md","29","0","29"
"Frontend","e5f2036","2026-07-18","2026-07","Script","PowerShell","scripts/windows/check-f05.ps1","4","0","4"
"Frontend","e5f2036","2026-07-18","2026-07","Script","PowerShell","scripts/windows/check-mobile-f05.ps1","70","0","70"
"Frontend","e5f2036","2026-07-18","2026-07","Script","PowerShell","scripts/windows/smoke-mobile-content-f05.ps1","38","0","38"
"Frontend","e5f2036","2026-07-18","2026-07","Script","PowerShell","scripts/windows/start-southstand-mobile-dev.ps1","0","78","-78"
"Frontend","e5f2036","2026-07-18","2026-07","Script","PowerShell","scripts/windows/sync-backend-docs.ps1","11","2","9"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","apps/admin/README.md","7","1","6"
"Frontend","92c42f6","2026-07-19","2026-07","VueTest","TypeScript","apps/admin/src/__tests__/f08-auth.spec.ts","185","0","185"
"Frontend","92c42f6","2026-07-19","2026-07","VueTest","TypeScript","apps/admin/src/__tests__/f08-ui.spec.ts","93","0","93"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/api/auth.ts","62","0","62"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/api/auth-events.ts","13","0","13"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/api/request.ts","16","7","9"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/api/runtime.ts","17","0","17"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/components/admin/AdminSidebar.vue","29","0","29"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/components/admin/AdminTopbar.vue","25","0","25"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/components/admin/AdminUserMenu.vue","26","0","26"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/layouts/AdminLayout.vue","32","0","32"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/main.ts","13","1","12"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/router/guards.ts","31","0","31"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/router/index.ts","47","9","38"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/stores/auth.ts","157","0","157"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","SCSS","apps/admin/src/styles/index.scss","258","1","257"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/types/auth.ts","17","0","17"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/utils/auth-storage.ts","25","0","25"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","TypeScript","apps/admin/src/utils/role.ts","5","0","5"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/views/auth/LoginView.vue","78","0","78"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/views/dashboard/DashboardView.vue","30","0","30"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/views/error/ForbiddenView.vue","19","0","19"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/views/error/NotFoundView.vue","1","1","0"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/views/error/SessionErrorView.vue","27","0","27"
"Frontend","92c42f6","2026-07-19","2026-07","VueBusiness","Vue","apps/admin/src/views/placeholders/AdminModulePlaceholder.vue","12","0","12"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","docs/04_FRONTEND_ARCHITECTURE.md","4","0","4"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","docs/05_API_INTEGRATION.md","6","0","6"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","docs/06_UI_INTERACTION_SPEC.md","4","0","4"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","docs/07_AUTH_ROUTING_SECURITY.md","6","0","6"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","docs/08_BUILD_DEPLOYMENT_GUIDE.md","4","0","4"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","docs/10_VALIDATION_AND_SMOKE_GUIDE.md","8","0","8"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","docs/11_CODEX_TASK_PLAN.md","3","1","2"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","docs/references/BACKEND_API_CHANGELOG.md","1","0","1"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","README.md","9","1","8"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","reports/F08_EXECUTION_REPORT.md","30","0","30"
"Frontend","92c42f6","2026-07-19","2026-07","Documentation","Markdown","reports/F08_UI_REVIEW_CHECKLIST.md","11","0","11"
"Frontend","92c42f6","2026-07-19","2026-07","Script","PowerShell","scripts/windows/check-admin-f08.ps1","52","0","52"
"Frontend","92c42f6","2026-07-19","2026-07","Script","PowerShell","scripts/windows/check-f08.ps1","26","0","26"
"Frontend","92c42f6","2026-07-19","2026-07","Script","PowerShell","scripts/windows/smoke-admin-auth-f08.ps1","46","0","46"
"Frontend","b9a26c8","2026-07-19","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/app_router.dart","132","4","128"
"Frontend","b9a26c8","2026-07-19","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/auth_redirect.dart","3","1","2"
"Frontend","b9a26c8","2026-07-19","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/route_names.dart","1","0","1"
